class_index,category_id,species_name,precision,recall,f1,support,correct_predictions
73,1343,Burnsius communis,0.6666666666666666,0.6,0.631578947368421,10,6
74,1389,Pelopidas mathias,0.5833333333333334,0.7,0.6363636363636364,10,7
75,1403,Thorybes bathyllus,0.6,0.9,0.72,10,9
76,1424,Tolype velleda,0.7,0.7,0.7,10,7
77,1489,Jamides bochus,0.875,0.7,0.7777777777777778,10,7
78,1512,Parrhasius m-album,0.5,0.5,0.5,10,5
79,1519,Polyommatus coridon,0.5,0.5,0.5,10,5
80,1528,Satyrium edwardsii,0.7777777777777778,0.7,0.7368421052631579,10,7
81,1530,Satyrium liparops,0.7,0.7,0.7,10,7
82,1535,Strymon istapa,0.6428571428571429,0.9,0.75,10,9
83,1545,Megalopyge opercularis,0.6,0.6,0.6,10,6
84,1584,Autographa gamma,0.14285714285714285,0.1,0.11764705882352941,10,1
85,1588,Callopistria cordata,0.8181818181818182,0.9,0.8571428571428571,10,9
86,1604,Cosmia calami,0.75,0.6,0.6666666666666666,10,6
87,1612,Deltote pygarga,0.5,0.6,0.5454545454545454,10,6
88,1638,Ichneutica mutans,0.38461538461538464,0.5,0.43478260869565216,10,5
89,1654,Marimatha nigrofimbria,0.7272727272727273,0.8,0.7619047619047619,10,8
90,1674,Orthosia gothica,0.26666666666666666,0.4,0.32,10,4
91,1679,Papaipema inquaesita,0.9,0.9,0.9,10,9
92,1684,Phlogophora periculosa,0.7,0.7,0.7,10,7
93,1697,Psychomorpha epimenis,0.7,0.7,0.7,10,7
94,1743,Macrurocampa marthesia,0.38461538461538464,0.5,0.43478260869565216,10,5
95,1753,Pheosidea elegans,0.6666666666666666,0.8,0.7272727272727273,10,8
96,1771,Aglais urticae,1.0,0.6,0.75,10,6
97,1776,Anartia fatima,0.6,0.3,0.4,10,3
98,1790,Asterocampa clyton,0.25,0.2,0.2222222222222222,10,2
99,1796,Boloria chariclea,0.6666666666666666,0.6,0.631578947368421,10,6
100,1824,Cyllopsis gemma,0.6363636363636364,0.7,0.6666666666666666,10,7
101,1827,Danaus eresimus,1.0,0.9,0.9473684210526315,10,9
102,1832,Danaus plexippus,0.75,0.6,0.6666666666666666,10,6
103,1876,Historis odius,0.875,0.7,0.7777777777777778,10,7
104,1889,Junonia lemonias,0.7142857142857143,0.5,0.5882352941176471,10,5
105,1891,Junonia oenone,1.0,0.6,0.75,10,6
106,1894,Junonia villida,0.8333333333333334,0.5,0.625,10,5
107,1964,Pyronia cecilia,0.6923076923076923,0.9,0.782608695652174,10,9
108,1982,Tisiphone abeona,0.875,0.7,0.7777777777777778,10,7
109,2041,Parnassius smintheus,0.8,0.8,0.8,10,8
110,2045,Abaeis nicippe,0.6666666666666666,0.4,0.5,10,4
111,2060,Catopsilia pomona,0.8,0.4,0.5333333333333333,10,4
112,2085,Mylothris agathina,0.75,0.9,0.8181818181818182,10,9
113,2088,Pareronia hippia,0.7777777777777778,0.7,0.7368421052631579,10,7
114,2103,Pyrisitia lisa,0.625,0.5,0.5555555555555556,10,5
115,2143,Hamearis lucina,0.75,0.6,0.6666666666666666,10,6
116,2144,Melanis cephise,1.0,1.0,1.0,10,10
117,2167,Saturnia pyri,0.875,0.7,0.7777777777777778,10,7
118,2170,Synanthedon acerni,0.5555555555555556,0.5,0.5263157894736842,10,5
119,2200,Hyles gallii,0.7142857142857143,0.5,0.5882352941176471,10,5
120,2266,Syricoris lacunana,0.7777777777777778,0.7,0.7368421052631579,10,7
121,2286,Pseudomantis albofimbriata,0.2857142857142857,0.2,0.23529411764705882,10,2
122,2287,Stagmomantis carolina,0.2857142857142857,0.2,0.23529411764705882,10,2
123,2296,Corydalus cornutus,0.5555555555555556,0.5,0.5263157894736842,10,5
124,2340,Agriocnemis femina,0.8,0.8,0.8,10,8
125,2414,Epitheca princeps,0.8571428571428571,0.6,0.7058823529411765,10,6
126,2426,Dromogomphus spoliatus,0.5,0.6,0.5454545454545454,10,6
127,2442,Stylogomphus albistylus,0.3333333333333333,0.3,0.3157894736842105,10,3
128,2504,Libellula axilena,0.5714285714285714,0.4,0.47058823529411764,10,4
129,2532,Orthetrum brunneum,0.3333333333333333,0.3,0.3157894736842105,10,3
130,2536,Orthetrum chrysostigma,0.42857142857142855,0.3,0.35294117647058826,10,3
131,2546,Pachydiplax longipennis,0.18181818181818182,0.2,0.19047619047619047,10,2
132,2547,Palpopleura lucia,1.0,0.6,0.75,10,6
133,2579,Tramea lacerata,0.6666666666666666,0.4,0.5,10,4
134,2584,Trithemis festiva,0.6666666666666666,0.8,0.7272727272727273,10,8
135,2591,Tachopteryx thoreyi,0.625,0.5,0.5555555555555556,10,5
136,2608,Chrysochraon dispar,0.45454545454545453,0.5,0.47619047619047616,10,5
137,2615,Leptysma marginicollis,0.4166666666666667,0.5,0.45454545454545453,10,5
138,2621,Mermiria bivittata,0.25,0.4,0.3076923076923077,10,4
139,2646,Gryllus campestris,0.38461538461538464,0.5,0.43478260869565216,10,5
140,2647,Gryllus pennsylvanicus,0.2727272727272727,0.3,0.2857142857142857,10,3
141,2662,Tropidacris collaris,0.625,0.5,0.5555555555555556,10,5
142,2664,Anabrus simplex,0.625,0.5,0.5555555555555556,10,5
143,2677,Neoconocephalus triops,0.375,0.3,0.3333333333333333,10,3
144,2697,Cerastipsocus venosus,0.36363636363636365,0.4,0.38095238095238093,10,4
145,2705,Cancer irroratus,0.875,0.7,0.7777777777777778,10,7
146,2724,Leptuca pugilator,1.0,0.7,0.8235294117647058,10,7
147,2780,Megalops atlanticus,0.875,0.7,0.7777777777777778,10,7
148,2803,Lepomis gulosus,1.0,0.8,0.8888888888888888,10,8
149,2851,Schuettea scalaripinnis,0.8571428571428571,0.6,0.7058823529411765,10,6
150,2900,Oncorhynchus mykiss,0.6,0.6,0.6,10,6
151,2925,Dicotylichthys punctulatus,0.75,0.9,0.8181818181818182,10,9
152,2927,Diodon hystrix,0.6666666666666666,0.8,0.7272727272727273,10,8
153,2938,Tetractenos glaber,0.6923076923076923,0.9,0.782608695652174,10,9
154,3006,Hyperolius marmoratus,0.8333333333333334,0.5,0.625,10,5
155,3044,Rana draytonii,0.2857142857142857,0.2,0.23529411764705882,10,2
156,3111,Accipiter badius,0.25,0.3,0.2727272727272727,10,3
157,3114,Accipiter nisus,0.375,0.3,0.3333333333333333,10,3
158,3116,Accipiter trivirgatus,0.14285714285714285,0.1,0.11764705882352941,10,1
159,3119,Aquila chrysaetos,0.45454545454545453,0.5,0.47619047619047616,10,5
160,3139,Chondrohierax uncinatus,0.1875,0.3,0.23076923076923078,10,3
161,3143,Circus approximans,0.5,0.3,0.375,10,3
162,3150,Elanus axillaris,0.23076923076923078,0.3,0.2608695652173913,10,3
163,3164,Haliastur indus,0.5,0.8,0.6153846153846154,10,8
164,3228,Branta leucopsis,0.6153846153846154,0.8,0.6956521739130435,10,8
165,3257,Melanitta deglandi,0.4666666666666667,0.7,0.56,10,7
166,3258,Melanitta perspicillata,0.36363636363636365,0.4,0.38095238095238093,10,4
167,3262,Netta peposaca,0.6,0.6,0.6,10,6
168,3269,Spatula cyanoptera,1.0,0.8,0.8888888888888888,10,8
169,3295,Nyctibius griseus,0.42857142857142855,0.6,0.5,10,6
170,3335,Sarcoramphus papa,0.75,0.6,0.6666666666666666,10,6
171,3346,Burhinus grallarius,0.5,0.6,0.5454545454545454,10,6
172,3432,Sterna hirundo,0.75,0.6,0.6666666666666666,10,6
173,3441,Himantopus himantopus,0.7142857142857143,0.5,0.5882352941176471,10,5
174,3443,Himantopus mexicanus,0.5,0.4,0.4444444444444444,10,4
175,3450,Arenaria melanocephala,0.25,0.3,0.2727272727272727,10,3
176,3456,Calidris canutus,0.5,0.5,0.5,10,5
177,3470,Calidris virgata,0.3,0.3,0.3,10,3
178,3483,Phalaropus fulicarius,0.6666666666666666,0.4,0.5,10,4
179,3492,Tringa melanoleuca,0.36363636363636365,0.4,0.38095238095238093,10,4
180,3501,Anastomus oscitans,0.375,0.3,0.3333333333333333,10,3
181,3502,Ciconia ciconia,0.6,0.6,0.6,10,6
182,3510,Mycteria leucocephala,0.8333333333333334,0.5,0.625,10,5
183,3527,Patagioenas cayennensis,0.4,0.4,0.4,10,4
184,3566,Coracias garrulus,0.7,0.7,0.7,10,7
185,3582,Coccyzus americanus,0.5,0.4,0.4444444444444444,10,4
186,3593,Caracara plancus,0.8333333333333334,0.5,0.625,10,5
187,3598,Falco mexicanus,0.2,0.2,0.2,10,2
188,3608,Herpetotheres cachinnans,0.5,0.6,0.5454545454545454,10,6
189,3611,Galbula ruficauda,0.7777777777777778,0.7,0.7368421052631579,10,7
190,3644,Gavia stellata,0.875,0.7,0.7777777777777778,10,7
191,3652,Amaurornis phoenicurus,0.7142857142857143,0.5,0.5882352941176471,10,5
192,3657,Fulica armillata,0.7,0.7,0.7,10,7
193,3680,Gerygone igata,0.5714285714285714,0.4,0.47058823529411764,10,4
194,3681,Sericornis frontalis,0.6666666666666666,0.6,0.631578947368421,10,6
195,3728,Certhia americana,0.7,0.7,0.7,10,7
196,3733,Cisticola exilis,0.42857142857142855,0.3,0.35294117647058826,10,3
197,3750,Corvus caurinus,0.8571428571428571,0.6,0.7058823529411765,10,6
198,3752,Corvus cornix,0.3,0.3,0.3,10,3
199,3770,Nucifraga caryocatactes,0.25,0.3,0.2727272727272727,10,3
200,3811,Carpodacus sibiricus,0.7272727272727273,0.8,0.7619047619047619,10,8
201,3814,Coccothraustes coccothraustes,0.3333333333333333,0.5,0.4,10,5
202,3848,Hirundo neoxena,0.2,0.3,0.24,10,3
203,3853,Petrochelidon pyrrhonota,0.2,0.2,0.2,10,2
204,3872,Dives dives,0.5,0.6,0.5454545454545454,10,6
205,3878,Icterus chrysater,0.6363636363636364,0.7,0.6666666666666666,10,7
206,3899,Quiscalus mexicanus,0.5,0.5,0.5,10,5
207,3910,Lanius excubitor,0.3333333333333333,0.3,0.3157894736842105,10,3
208,3923,Acanthorhynchus tenuirostris,1.0,0.4,0.5714285714285714,10,4
209,3946,Oreoscoptes montanus,0.46153846153846156,0.6,0.5217391304347826,10,6
210,3981,Luscinia luscinia,0.5384615384615384,0.7,0.6086956521739131,10,7
211,4002,Aethopyga siparaja,0.6153846153846154,0.8,0.6956521739130435,10,8
212,4010,Cinnyris jugularis,0.5,0.4,0.4444444444444444,10,4
213,4011,Hedydipna collaris,0.4,0.2,0.26666666666666666,10,2
214,4012,Leptocoma zeylonica,0.3333333333333333,0.2,0.25,10,2
215,4033,Lophophanes cristatus,0.6,0.6,0.6,10,6
216,4040,Poecile hudsonicus,0.36363636363636365,0.4,0.38095238095238093,10,4
217,4061,Parkesia motacilla,0.625,0.5,0.5555555555555556,10,5
218,4065,Setophaga americana,0.4166666666666667,0.5,0.45454545454545453,10,5
219,4073,Setophaga dominica,0.5714285714285714,0.4,0.47058823529411764,10,4
220,4088,Setophaga virens,0.14285714285714285,0.1,0.11764705882352941,10,1
221,4092,Ammodramus savannarum,0.6363636363636364,0.7,0.6666666666666666,10,7
222,4114,Peucaea carpalis,0.6363636363636364,0.7,0.6666666666666666,10,7
223,4119,Pipilo maculatus,0.47058823529411764,0.8,0.5925925925925926,10,8
224,4173,Pycnonotus goiavier,0.3333333333333333,0.3,0.3157894736842105,10,3
225,4272,Myadestes townsendi,0.42857142857142855,0.3,0.35294117647058826,10,3
226,4279,Turdus fuscater,0.6666666666666666,0.4,0.5,10,4
227,4291,Turdus viscivorus,0.375,0.3,0.3333333333333333,10,3
228,4304,Empidonax occidentalis,0.0,0.0,0.0,10,0
229,4315,Myiarchus tuberculifer,0.3125,0.5,0.38461538461538464,10,5
230,4325,Sayornis saya,0.375,0.3,0.3333333333333333,10,3
231,4333,Tyrannus savana,0.5833333333333334,0.7,0.6363636363636364,10,7
232,4339,Vireo bellii,0.21428571428571427,0.3,0.25,10,3
233,4342,Vireo flavoviridis,0.15384615384615385,0.2,0.17391304347826086,10,2
234,4345,Vireo huttoni,0.42857142857142855,0.3,0.35294117647058826,10,3
235,4349,Vireo solitarius,0.5,0.4,0.4444444444444444,10,4
236,4351,Zosterops lateralis,0.2857142857142857,0.2,0.23529411764705882,10,2
237,4371,Butorides virescens,0.42857142857142855,0.3,0.35294117647058826,10,3
238,4374,Egretta garzetta,0.7777777777777778,0.7,0.7368421052631579,10,7
239,4386,Nycticorax nycticorax,0.36363636363636365,0.4,0.38095238095238093,10,4
240,4422,Psilopogon haemacephalus,0.38461538461538464,0.5,0.43478260869565216,10,5
241,4462,Picus viridis,0.5555555555555556,0.5,0.5263157894736842,10,5
242,4506,Ara ararauna,0.7777777777777778,0.7,0.7368421052631579,10,7
243,4533,Trichoglossus moluccanus,0.7272727272727273,0.8,0.7619047619047619,10,8
244,4552,Glaucidium gnoma,1.0,0.7,0.8235294117647058,10,7
245,4554,Megascops choliba,0.2727272727272727,0.3,0.2857142857142857,10,3
246,4557,Strix aluco,0.4,0.2,0.26666666666666666,10,2
247,4562,Tyto alba,0.1111111111111111,0.1,0.10526315789473684,10,1
248,4563,Struthio camelus,0.6666666666666666,0.6,0.631578947368421,10,6
249,4564,Anhinga anhinga,0.5714285714285714,0.4,0.47058823529411764,10,4
250,4573,Phalacrocorax aristotelis,0.5333333333333333,0.8,0.64,10,8
251,4616,Aepyceros melampus,0.8,0.8,0.8,10,8
252,4649,Cervus canadensis,1.0,0.6,0.75,10,6
253,4669,Canis familiaris,0.3333333333333333,0.3,0.3157894736842105,10,3
254,4673,Lycalopex culpaeus,0.6,0.6,0.6,10,6
255,4700,Mustela nivalis,0.5,0.6,0.5454545454545454,10,6
256,4741,Trichosurus vulpecula,0.3333333333333333,0.3,0.3157894736842105,10,3
257,4803,Ondatra zibethicus,0.5333333333333333,0.8,0.64,10,8
258,4808,Myocastor coypus,0.7777777777777778,0.7,0.7368421052631579,10,7
259,4844,Sciurus carolinensis,0.35714285714285715,0.5,0.4166666666666667,10,5
260,4861,Crocodylus acutus,0.6363636363636364,0.7,0.6666666666666666,10,7
261,4889,Charina bottae,0.6363636363636364,0.7,0.6666666666666666,10,7
262,4905,Dendrelaphis punctulatus,0.47058823529411764,0.8,0.5925925925925926,10,8
263,4915,Hypsiglena jani,0.6,0.6,0.6,10,6
264,4920,Lampropeltis gentilis,0.6428571428571429,0.9,0.75,10,9
265,4930,Masticophis mentovarius,0.3333333333333333,0.3,0.3157894736842105,10,3
266,4956,Regina septemvittata,0.21428571428571427,0.3,0.25,10,3
267,4978,Cordylus niger,0.5454545454545454,0.6,0.5714285714285714,10,6
268,5000,Christinus marmoratus,0.4444444444444444,0.4,0.42105263157894735,10,4
269,5038,Phrynosoma hernandesi,0.47058823529411764,0.8,0.5925925925925926,10,8
270,5050,Sceloporus jarrovii,0.6363636363636364,0.7,0.6666666666666666,10,7
271,5067,Tarentola mauritanica,0.4166666666666667,0.5,0.45454545454545453,10,5
272,5085,Trachylepis margaritifera,0.875,0.7,0.7777777777777778,10,7
273,5107,Agkistrodon contortrix,0.5833333333333334,0.7,0.6363636363636364,10,7
274,5138,Clemmys guttata,1.0,0.6,0.75,10,6
275,5139,Emydoidea blandingii,0.36363636363636365,0.4,0.38095238095238093,10,4
276,5143,Graptemys ouachitensis,0.5,0.3,0.375,10,3
277,5147,Pseudemys nelsoni,0.36363636363636365,0.4,0.38095238095238093,10,4
278,5155,Mauremys leprosa,0.8,0.4,0.5333333333333333,10,4
279,5168,Testudo graeca,0.9090909090909091,1.0,0.9523809523809523,10,10
280,5180,Isactinia olivacea,0.7,0.7,0.7,10,7
281,5183,Urticina grebelnyi,0.6153846153846154,0.8,0.6956521739130435,10,8
282,5279,Cominella adspersa,0.7777777777777778,0.7,0.7368421052631579,10,7
283,5310,Aphelodoris varia,1.0,0.6,0.75,10,6
284,5313,Pteraeolidia ianthina,0.7272727272727273,0.8,0.7619047619047619,10,8
285,5344,Haplotrema vancouverense,0.8888888888888888,0.8,0.8421052631578947,10,8
286,5378,Megastraea undosa,0.7142857142857143,0.5,0.5882352941176471,10,5
287,5409,Flavopunctelia flaventior,0.7777777777777778,0.7,0.7368421052631579,10,7
288,5413,Letharia vulpina,0.6666666666666666,0.8,0.7272727272727273,10,8
289,5425,Ramalina menziesii,0.7142857142857143,0.5,0.5882352941176471,10,5
290,5442,Xanthomendoza fallax,0.875,0.7,0.7777777777777778,10,7
291,5464,Urnula craterium,0.6666666666666666,0.8,0.7272727272727273,10,8
292,5491,Amanita fulva,0.7,0.7,0.7,10,7
293,5514,Laccaria amethystina,0.5,0.3,0.375,10,3
294,5539,Mycena pura,0.4,0.6,0.48,10,6
295,5559,Volvopluteus gloiocephalus,0.8,0.8,0.8,10,8
296,5573,Psathyrella candolleana,0.6428571428571429,0.9,0.75,10,9
297,5574,Schizophyllum commune,0.6666666666666666,0.6,0.631578947368421,10,6
298,5617,Suillus luteus,0.9,0.9,0.9,10,9
299,5635,Inonotus obliquus,0.8181818181818182,0.9,0.8571428571428571,10,9
300,5663,Phaeolus schweinitzii,0.7777777777777778,0.7,0.7368421052631579,10,7
301,5718,Calocera viscosa,0.6666666666666666,1.0,0.8,10,10
302,5728,Tremella mesenterica,0.8333333333333334,1.0,0.9090909090909091,10,10
303,5753,Neckera pennata,0.8888888888888888,0.8,0.8421052631578947,10,8
304,5794,Arum italicum,0.6,0.6,0.6,10,6
305,5804,Peltandra virginica,0.5714285714285714,0.4,0.47058823529411764,10,4
306,5820,Triantha glutinosa,0.46153846153846156,0.6,0.5217391304347826,10,6
307,5862,Narcissus poeticus,0.8181818181818182,0.9,0.8571428571428571,10,9
308,5881,Asparagus officinalis,0.4,0.4,0.4,10,4
309,5925,Ruscus aculeatus,0.5833333333333334,0.7,0.6363636363636364,10,7
310,5930,Triteleia hyacinthina,0.46153846153846156,0.6,0.5217391304347826,10,6
311,5947,Asphodelus fistulosus,0.45454545454545453,0.5,0.47619047619047616,10,5
312,5967,Iris douglasiana,0.6666666666666666,0.6,0.631578947368421,10,6
313,5974,Iris sibirica,0.5384615384615384,0.7,0.6086956521739131,10,7
314,5977,Iris versicolor,0.7142857142857143,0.5,0.5882352941176471,10,5
315,6049,Liparis loeselii,0.5555555555555556,0.5,0.5263157894736842,10,5
316,6054,Neottia nidus-avis,0.75,0.9,0.8181818181818182,10,9
317,6065,Orchis anthropophora,0.8,0.4,0.5333333333333333,10,4
318,6118,Pontederia cordata,0.6666666666666666,0.6,0.631578947368421,10,6
319,6126,Gloriosa superba,0.7,0.7,0.7,10,7
320,6201,Trillium luteum,1.0,0.8,0.8888888888888888,10,8
321,6209,Veratrum viride,0.75,0.9,0.8181818181818182,10,9
322,6211,Ripogonum scandens,0.08333333333333333,0.1,0.09090909090909091,10,1
323,6216,Smilax herbacea,0.2857142857142857,0.4,0.3333333333333333,10,4
324,6224,Pandanus tectorius,0.5,0.8,0.6153846153846154,10,8
325,6227,Tillandsia recurvata,0.5,0.7,0.5833333333333334,10,7
326,6252,Carex magellanica,0.3333333333333333,0.4,0.36363636363636365,10,4
327,6267,Carex squarrosa,0.8333333333333334,0.5,0.625,10,5
328,6304,Juncus acutus,0.6153846153846154,0.8,0.6956521739130435,10,8
329,6311,Juncus torreyi,0.6,0.9,0.72,10,9
330,6396,Microstegium vimineum,0.6666666666666666,0.6,0.631578947368421,10,6
331,6482,Angelica capitellata,0.5,0.6,0.5454545454545454,10,6
332,6484,Anthriscus caucalis,0.38461538461538464,0.5,0.43478260869565216,10,5
333,6528,Pimpinella saxifraga,0.2857142857142857,0.2,0.23529411764705882,10,2
334,6537,Scandix pecten-veneris,0.4444444444444444,0.4,0.42105263157894735,10,4
335,6543,Torilis japonica,0.375,0.3,0.3333333333333333,10,3
336,6548,Aralia elata,0.5,0.5,0.5,10,5
337,6570,Schefflera digitata,0.5,0.4,0.4444444444444444,10,4
338,6572,Griselinia littoralis,0.375,0.3,0.3333333333333333,10,3
339,6592,Achyrachaena mollis,0.5454545454545454,0.6,0.5714285714285714,10,6
340,6596,Adenophyllum porophylloides,0.46153846153846156,0.6,0.5217391304347826,10,6
341,6615,Antennaria neglecta,0.46153846153846156,0.6,0.5217391304347826,10,6
342,6653,Bellis perennis,0.5833333333333334,0.7,0.6363636363636364,10,7
343,6658,Bidens frondosa,0.5555555555555556,0.5,0.5263157894736842,10,5
344,6669,Carduus acanthoides,0.45454545454545453,0.5,0.47619047619047616,10,5
345,6691,Chaenactis glabriuscula,0.7777777777777778,0.7,0.7368421052631579,10,7
346,6735,Cyanthillium cinereum,0.4444444444444444,0.4,0.42105263157894735,10,4
347,6745,Dittrichia graveolens,0.2857142857142857,0.2,0.23529411764705882,10,2
348,6755,Elephantopus tomentosus,0.375,0.6,0.46153846153846156,10,6
349,6790,Eupatorium rotundifolium,0.38461538461538464,0.5,0.43478260869565216,10,5
350,6868,Layia glandulosa,0.8,0.8,0.8,10,8
351,6873,Leptosyne maritima,0.46153846153846156,0.6,0.5217391304347826,10,6
352,6888,Malacothrix saxatilis,0.6923076923076923,0.9,0.782608695652174,10,9
353,6912,Ozothamnus leptophyllus,0.3333333333333333,0.6,0.42857142857142855,10,6
354,6916,Packera obovata,0.36363636363636365,0.4,0.38095238095238093,10,4
355,6924,Parthenium incanum,0.6363636363636364,0.7,0.6666666666666666,10,7
356,6930,Petasites hybridus,0.7777777777777778,0.7,0.7368421052631579,10,7
357,6932,Peucephyllum schottii,0.7777777777777778,0.7,0.7368421052631579,10,7
358,6939,Pityopsis falcata,0.46153846153846156,0.6,0.5217391304347826,10,6
359,7007,Solidago speciosa,0.5,0.6,0.5454545454545454,10,6
360,7019,Symphyotrichum cordifolium,0.45454545454545453,0.5,0.47619047619047616,10,5
361,7041,Tetraneuris linearifolia,0.5,0.6,0.5454545454545454,10,6
362,7043,Thelesperma filifolium,0.8888888888888888,0.8,0.8421052631578947,10,8
363,7062,Verbesina encelioides,0.5555555555555556,0.5,0.5263157894736842,10,5
364,7066,Vernonia gigantea,0.7272727272727273,0.8,0.7619047619047619,10,8
365,7119,Scaevola plumieri,0.8888888888888888,0.8,0.8421052631578947,10,8
366,7123,Nephrophyllidium crista-galli,0.6666666666666666,0.6,0.631578947368421,10,6
367,7144,Eriodictyon crassifolium,0.3333333333333333,0.3,0.3157894736842105,10,3
368,7149,Hackelia virginiana,0.5,0.5,0.5,10,5
