epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_macro_f1,epoch_seconds
4,0.4583269174456596,0.9035,2.778280958652496,0.4464,0.4362461499865967,668.4634299278259
5,0.29067843253314496,0.9486,2.763513235282898,0.4528,0.4432651346810277,601.2378890514374
6,0.16106291993260383,0.9782,2.7863850679397584,0.4534,0.44359985000975416,589.6648309230804
