epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_macro_f1,epoch_seconds
1,2.1548904406547544,0.48565,2.9077552448272703,0.4086,0.39569093176038667,644.1744599342346
2,1.5456755568504335,0.6203,2.8214639815330504,0.4226,0.41363029807123985,612.0509920120239
3,1.2323455741643905,0.69155,2.861506593513489,0.4288,0.41795440194609634,584.6155972480774
