class_index,species_name,precision,recall,f1,support,correct_predictions
156,Accipiter badius,0.2,0.1,0.13333333333333333,10,1
157,Accipiter nisus,0.0,0.0,0.0,10,0
158,Accipiter trivirgatus,0.14285714285714285,0.1,0.11764705882352941,10,1
159,Aquila chrysaetos,0.23076923076923078,0.3,0.2608695652173913,10,3
160,Chondrohierax uncinatus,0.0,0.0,0.0,10,0
161,Circus approximans,0.058823529411764705,0.1,0.07407407407407407,10,1
162,Elanus axillaris,0.1111111111111111,0.1,0.10526315789473684,10,1
163,Haliastur indus,0.19047619047619047,0.4,0.25806451612903225,10,4
164,Branta leucopsis,0.0,0.0,0.0,10,0
165,Melanitta deglandi,0.3333333333333333,0.1,0.15384615384615385,10,1
166,Melanitta perspicillata,0.16666666666666666,0.3,0.21428571428571427,10,3
167,Netta peposaca,0.3333333333333333,0.3,0.3157894736842105,10,3
168,Spatula cyanoptera,0.5454545454545454,0.6,0.5714285714285714,10,6
169,Nyctibius griseus,0.17647058823529413,0.3,0.2222222222222222,10,3
170,Sarcoramphus papa,0.14285714285714285,0.1,0.11764705882352941,10,1
171,Burhinus grallarius,0.0,0.0,0.0,10,0
172,Sterna hirundo,0.3333333333333333,0.1,0.15384615384615385,10,1
173,Himantopus himantopus,0.3,0.3,0.3,10,3
174,Himantopus mexicanus,0.0,0.0,0.0,10,0
175,Arenaria melanocephala,0.25,0.1,0.14285714285714285,10,1
176,Calidris canutus,0.125,0.1,0.1111111111111111,10,1
177,Calidris virgata,0.06666666666666667,0.1,0.08,10,1
178,Phalaropus fulicarius,0.5,0.1,0.16666666666666666,10,1
179,Tringa melanoleuca,0.1875,0.3,0.23076923076923078,10,3
180,Anastomus oscitans,0.14285714285714285,0.1,0.11764705882352941,10,1
181,Ciconia ciconia,0.0,0.0,0.0,10,0
182,Mycteria leucocephala,1.0,0.1,0.18181818181818182,10,1
183,Patagioenas cayennensis,0.13333333333333333,0.2,0.16,10,2
184,Coracias garrulus,0.0,0.0,0.0,10,0
185,Coccyzus americanus,0.15,0.3,0.2,10,3
186,Caracara plancus,0.09090909090909091,0.1,0.09523809523809523,10,1
187,Falco mexicanus,0.07142857142857142,0.1,0.08333333333333333,10,1
188,Herpetotheres cachinnans,0.07692307692307693,0.1,0.08695652173913043,10,1
189,Galbula ruficauda,0.6,0.3,0.4,10,3
190,Gavia stellata,0.23529411764705882,0.4,0.2962962962962963,10,4
191,Amaurornis phoenicurus,0.14285714285714285,0.1,0.11764705882352941,10,1
192,Fulica armillata,0.3333333333333333,0.5,0.4,10,5
193,Gerygone igata,0.0,0.0,0.0,10,0
194,Sericornis frontalis,0.0,0.0,0.0,10,0
195,Certhia americana,0.23809523809523808,0.5,0.3225806451612903,10,5
196,Cisticola exilis,0.13636363636363635,0.3,0.1875,10,3
197,Corvus caurinus,0.2222222222222222,0.4,0.2857142857142857,10,4
198,Corvus cornix,0.0,0.0,0.0,10,0
